espn_id,displayName,shortDisplayName,name,abbreviation,location,slug,color,logo_default,logo_dark
70,Hartford Hawks,Hartford,Hawks,HART,Hartford,hartford-hawks,D60008,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/42.png
363,Harvard Crimson,Harvard,Crimson,HARV,Harvard,harvard-crimson,990000,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/108.png
847,Hawai'i Hilo Vulcans,HAWAIIHILO,Vulcans,HILO,Hawai'i Hilo,hawaii-hilo-vulcans,,,
832,Hawai'i Pacific Sea Warriors,HAWAIIPAC,Sea Warriors,HPU,Hawai'i Pacific,hawaii-pacific-sea-warriors,,,
79,Hawai'i Rainbow Warriors,Hawai’i,Rainbow Warriors,HAW,Hawai'i,hawaii-rainbow-warriors,004231,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png
364,High Point Panthers,High Point,Panthers,HPU,High Point,high-point-panthers,b0b7bc,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2272.png
365,Hofstra Pride,Hofstra,Pride,HOF,Hofstra,hofstra-pride,27297c,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2275.png
366,Holy Cross Crusaders,Holy Cross,Crusaders,HC,Holy Cross,holy-cross-crusaders,0a0a0a,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/107.png
367,Houston Christian Huskies,Hou Christian,Huskies,HCU,Houston Christian,houston-christian-huskies,00539c,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2277.png
124,Houston Cougars,Houston,Cougars,HOU,Houston,houston-cougars,E73139,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png
368,Howard Bison,Howard,Bison,HOW,Howard,howard-bison,9e0b0e,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/47.png
375,IU Indianapolis Jaguars,IU Indy,Jaguars,IUIN,IU Indianapolis,iu-indianapolis-jaguars,ca3a44,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/85.png
370,Idaho State Bengals,Idaho St,Bengals,IDST,Idaho State,idaho-state-bengals,ef8c00,https://a.espncdn.com/i/teamlogos/ncaa/500/304.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/304.png
369,Idaho Vandals,Idaho,Vandals,IDHO,Idaho,idaho-vandals,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/70.png
153,Illinois Fighting Illini,Illinois,Fighting Illini,ILL,Illinois,illinois-fighting-illini,F77329,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png
288,Illinois State Redbirds,Illinois St,Redbirds,ILST,Illinois State,illinois-state-redbirds,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2287.png
371,Incarnate Word Cardinals,Incarnate Word,Cardinals,UIW,Incarnate Word,incarnate-word-cardinals,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2916.png
294,Indiana Hoosiers,Indiana,Hoosiers,IU,Indiana,indiana-hoosiers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png
308,Indiana State Sycamores,Indiana St,Sycamores,INST,Indiana State,indiana-state-sycamores,,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/282.png
372,Iona Gaels,Iona,Gaels,IONA,Iona,iona-gaels,8c001a,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/314.png
167,Iowa Hawkeyes,Iowa,Hawkeyes,IOWA,Iowa,iowa-hawkeyes,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png
373,Iowa State Cyclones,Iowa St,Cyclones,ISU,Iowa State,iowa-state-cyclones,d62949,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png
1276,JALC Jalc,JALC,Jalc,JOH,JALC,jalc-jalc,,,
285,Jackson State Tigers,Jackson St,Tigers,JKST,Jackson State,jackson-state-tigers,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2296.png
139,Jacksonville Dolphins,Jacksonville,Dolphins,JAX,Jacksonville,jacksonville-dolphins,008568,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/294.png
73,Jacksonville State Gamecocks,Jax State,Gamecocks,JXST,Jacksonville State,jacksonville-state-gamecocks,C61018,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/55.png
129,James Madison Dukes,James Madison,Dukes,JMU,James Madison,james-madison-dukes,0F1358,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/256.png
451,Kansas City Roos,Kansas City,Roos,KC,Kansas City,kansas-city-roos,004A8B,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/140.png
168,Kansas Jayhawks,Kansas,Jayhawks,KU,Kansas,kansas-jayhawks,0337B4,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png
264,Kansas State Wildcats,Kansas St,Wildcats,KSU,Kansas State,kansas-state-wildcats,633194,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png
307,Kennesaw State Owls,Kennesaw St,Owls,KENN,Kennesaw State,kennesaw-state-owls,,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png
169,Kent State Golden Flashes,Kent State,Golden Flashes,KENT,Kent State,kent-state-golden-flashes,212142,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png
82,Kentucky Wildcats,Kentucky,Wildcats,UK,Kentucky,kentucky-wildcats,003399,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png
85,LSU Tigers,LSU,Tigers,LSU,LSU,lsu-tigers,2B0D57,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png
376,La Salle Explorers,La Salle,Explorers,LAS,La Salle,la-salle-explorers,000063,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2325.png
145,Lafayette Leopards,Lafayette,Leopards,LAF,Lafayette,lafayette-leopards,790000,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/322.png
170,Lamar Cardinals,Lamar,Cardinals,LAM,Lamar,lamar-cardinals,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2320.png
171,Le Moyne Dolphins,Le Moyne,Dolphins,LEM,Le Moyne,le-moyne-dolphins,,https://a.espncdn.com/i/teamlogos/ncaa/500/2330.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2330.png
377,Lehigh Mountain Hawks,Lehigh,Mountain Hawks,LEH,Lehigh,lehigh-mountain-hawks,6c2b2a,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2329.png
172,Liberty Flames,Liberty,Flames,LIB,Liberty,liberty-flames,000073,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png
834,Lincoln Lions,LINCOLN,Lions,LNC,Lincoln,lincoln-lions,,,
926,Lindenwood Lions,Lindenwood,Lions,LIN,Lindenwood,lindenwood-lions,,https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2815.png
1247,Linfield Wildcats,Linfield,Wildcats,LIN,Linfield,linfield-wildcats,,https://a.espncdn.com/i/teamlogos/ncaa/500/203.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/203.png
378,Lipscomb Bisons,Lipscomb,Bisons,LIP,Lipscomb,lipscomb-bisons,20366C,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/288.png
261,Little Rock Trojans,Little Rock,Trojans,LR,Little Rock,little-rock-trojans,AD0000,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2031.png
141,Long Beach State Beach,Long Beach St,Beach,LBSU,Long Beach State,long-beach-state-beach,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/299.png
379,Long Island University Sharks,Long Island,Sharks,LIU,Long Island University,long-island-university-sharks,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2341.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2341.png
380,Longwood Lancers,Longwood,Lancers,LONG,Longwood,longwood-lancers,003273,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2344.png
1189,Loras College Duhawks,Loras College,Duhawks,LOR,Loras College,loras-college-duhawks,,https://a.espncdn.com/i/teamlogos/ncaa/500/263.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/263.png
144,Louisiana Ragin' Cajuns,Louisiana,Ragin' Cajuns,UL,Louisiana,louisiana-ragin-cajuns,CE2842,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png
173,Louisiana Tech Bulldogs,Louisiana Tech,Bulldogs,LT,Louisiana Tech,louisiana-tech-bulldogs,3129E7,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png
83,Louisville Cardinals,Louisville,Cardinals,LOU,Louisville,louisville-cardinals,DE0018,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png
381,Loyola Chicago Ramblers,Loyola Chicago,Ramblers,LUC,Loyola Chicago,loyola-chicago-ramblers,9d1244,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2350.png
382,Loyola Maryland Greyhounds,Loyola MD,Greyhounds,L-MD,Loyola Maryland,loyola-maryland-greyhounds,76a7a0,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2352.png
174,Loyola Marymount Lions,LMU,Lions,LMU,Loyola Marymount,loyola-marymount-lions,880029,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2351.png
929,MIAMI GARDENS Bobcats,STTHOM(FL),Bobcats,STFL,MIAMI GARDENS,miami-gardens-bobcats,,,
928,MOUNT VERNON Rams,Cornell IA,Rams,CRIA,MOUNT VERNON,mount-vernon-rams,,https://a.espncdn.com/i/teamlogos/ncaa/500/2155.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2155.png
823,MUSKOGEE Bacone,BACONECG,Bacone,BAC,MUSKOGEE,muskogee-bacone,,,
259,Maine Black Bears,Maine,Black Bears,ME,Maine,maine-black-bears,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/311.png
265,Manhattan Jaspers,Manhattan,Jaspers,MAN,Manhattan,manhattan-jaspers,4F8537,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2363.png
175,Marist Red Foxes,Marist,Red Foxes,MRST,Marist,marist-red-foxes,E53730,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2368.png
383,Marquette Golden Eagles,Marquette,Golden Eagles,MARQ,Marquette,marquette-golden-eagles,083963,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/269.png
384,Marshall Thundering Herd,Marshall,Thundering Herd,MRSH,Marshall,marshall-thundering-herd,186329,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png
385,Maryland Eastern Shore Hawks,MD Eastern,Hawks,UMES,Maryland Eastern Shore,maryland-eastern-shore-hawks,5c2301,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2379.png
87,Maryland Terrapins,Maryland,Terrapins,MD,Maryland,maryland-terrapins,D60039,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png
386,Massachusetts Minutemen,UMass,Minutemen,MASS,Massachusetts,massachusetts-minutemen,ac0d1e,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png
387,McNeese Cowboys,McNeese,Cowboys,MCN,McNeese,mcneese-cowboys,003366,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2377.png
119,Memphis Tigers,Memphis,Tigers,MEM,Memphis,memphis-tigers,29299C,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png
295,Mercer Bears,Mercer,Bears,MER,Mercer,mercer-bears,000000,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,https://a.espncdn.com/i/teamlogos/ncaa/500-dark/2382.png
